DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN.x,ING,REC,CAR,SEC,I_HOGAR
7901124,1,1,1,1,0,0,1,891333.33333
7877951,1,1,1,1,0,0,1,75000
7888338,1,1,1,1,0,0,1,1000000
7866078,1,1,1,1,0,0,1,900000
7877525,1,1,1,1,0,0,1,716666.66667
7856272,1,1,1,1,0,0,1,600000
7896090,1,1,1,1,0,0,1,500000
7870685,1,1,1,1,0,0,1,850000
7879181,1,1,1,1,0,0,1,460000
7892333,1,1,1,1,0,0,1,450000
7874690,1,1,1,1,0,0,1,700000
7805514,1,1,1,1,0,0,1,211666.66667
7836599,1,1,1,1,0,0,1,326666.66667
7824834,1,1,1,1,0,0,1,900000
7839862,1,1,1,1,1,0,1,316666.66667
7849995,1,1,1,1,0,0,1,449333.33333
7794224,1,1,1,1,0,0,1,950000
7907139,1,1,1,1,0,0,1,1066666.6667
7905147,1,1,1,1,0,0,1,812083.33333
7792923,1,1,1,1,0,0,1,426666.66667
7854622,1,1,1,1,0,0,1,1231666.6667
7818444,1,1,1,1,0,0,0,140833.33333
7820432,1,1,1,1,0,0,1,1200000
7864878,1,1,1,1,0,0,1,705000
7893216,1,1,1,1,0,0,1,858000
7832570,1,1,1,1,0,0,1,955000
7811415,1,1,1,1,1,0,1,8725000
7852111,1,1,1,1,0,0,1,1095000
7826238,1,1,1,1,0,0,1,1200000
7862852,1,1,1,1,0,0,1,2233333.3333
7903571,1,1,1,1,0,0,1,2669166.6667
7826666,1,1,1,1,0,0,1,806666.66667
7881215,1,1,1,1,0,0,1,188333.33333
7862582,1,1,1,1,0,0,0,2750000
7898110,1,1,1,1,1,0,1,441666.66667
7841864,1,1,1,1,0,0,1,383333.33333
7899412,1,1,1,1,0,0,1,2503333.3333
7798712,1,1,1,1,0,0,1,2144000
7868061,1,1,1,1,0,0,1,680000
7835299,1,1,1,1,0,0,1,2155000
7891102,1,1,1,1,0,0,1,100000
7868023,1,1,1,1,0,0,1,1732500
7803670,1,1,1,1,0,0,1,1000000
7821307,1,1,1,1,0,0,1,458333.33333
7906592,1,1,1,1,0,0,1,1400505.3333
7797529,1,1,1,1,0,0,0,2116666.6667
7796507,1,1,1,1,0,0,1,883333.33333
7843843,1,1,1,1,0,0,1,1300000
7827201,1,1,1,1,0,0,1,886666.66667
7877169,1,1,1,1,0,0,1,1366000
7814781,1,1,1,1,0,1,1,2673333.3333
7873825,1,1,1,1,0,0,1,1042000
7909099,1,1,1,1,1,1,1,1500000
7829608,1,1,1,1,0,0,1,2546666.6667
7882827,1,1,1,1,0,0,1,1050000
7881987,1,1,1,1,0,0,1,220000
7835869,1,1,1,1,0,0,1,750000
7806431,1,1,1,1,0,0,1,600000
7889829,1,1,1,1,0,0,0,816666.66667
7871621,1,1,1,1,0,0,1,550000
7837936,1,1,1,1,0,0,1,1237500
7837129,1,1,1,1,0,0,1,1600000
7893346,1,1,1,1,0,0,0,560833.33333
7875337,1,1,1,1,1,0,1,547500
7843881,1,1,1,1,0,0,1,508333.33333
7824359,1,1,1,1,0,0,1,245000
7855739,1,1,1,1,0,0,1,899166.66667
7874193,1,1,1,1,1,0,0,700000
7805558,1,1,1,1,0,0,1,1208666.6667
7805668,1,1,1,1,0,0,1,720000
7888496,1,1,1,1,0,0,1,1733333.3333
7796419,1,1,1,1,0,0,1,130000
7824955,1,1,1,1,0,0,1,600000
7877401,1,1,1,1,0,0,1,2080000
7813233,1,1,1,1,0,0,1,650000
7829602,1,1,1,1,0,0,1,2038333.3333
7819965,1,1,1,1,0,0,0,885000
7850812,1,1,1,1,0,0,1,1660503.3333
7856162,1,1,1,1,0,0,1,433333.33333
7909519,1,1,1,1,0,0,1,341666.66667
7820100,1,1,1,1,0,0,0,330000
7874095,1,1,1,1,0,0,1,783000
7882236,1,1,1,1,0,0,1,313333.33333
7851418,1,1,1,1,0,0,0,912500
7858205,1,1,1,1,0,0,1,961666.66667
7795030,1,1,1,1,0,0,1,637500
7880828,1,1,1,1,0,0,1,760000
7888997,1,1,1,1,0,0,1,1700000
7875905,1,1,1,1,0,0,1,1400000
7883830,1,1,1,1,1,0,1,1858333.3333
7805344,1,1,1,1,0,0,1,1825791.6667
7862237,1,1,1,1,0,0,1,575000
7820537,1,1,1,1,1,0,0,1387500
7806858,1,1,1,1,0,0,1,300000
7883543,1,1,1,1,0,0,1,1872500
7865472,1,1,1,1,0,0,1,668333.33333
7803093,1,1,1,1,0,0,1,250000
7857886,1,1,1,1,0,0,1,950000
7825268,1,1,1,1,0,0,1,414000
7836547,1,1,1,1,0,0,0,120833.33333
7866366,1,1,1,1,0,0,1,400000
7900803,1,1,1,1,0,0,1,1200000
7844286,1,1,1,1,0,0,1,400000
7792418,1,1,1,1,0,0,1,1200000
7846124,1,1,1,1,0,0,1,440000
7822864,1,1,1,1,0,0,0,2208000
7862960,1,1,1,1,1,0,1,173333.33333
7796906,1,1,1,1,0,0,0,857916.66667
7894949,1,1,1,1,0,1,1,100000
7822040,1,1,1,1,0,0,1,600000
7802475,1,1,1,1,0,0,1,875000
7850228,1,1,1,1,0,0,1,383333.33333
7886655,1,1,1,1,0,0,1,330000
7837496,1,1,1,1,0,0,1,600000
7849969,1,1,1,1,0,0,1,605000
7793299,1,1,1,1,0,0,0,205000
7848812,1,1,1,1,0,0,0,460000
7845174,1,1,1,1,0,0,1,1400000
7830743,1,1,1,1,0,0,1,1675000
7806540,1,1,1,1,0,0,1,450000
7827952,1,1,1,1,1,0,1,641666.66667
7857181,1,1,1,1,0,0,0,1083333.3333
7855537,1,1,1,1,0,0,0,535000
7815500,1,1,1,1,0,1,1,2283333.3333
7884451,1,1,1,1,0,0,0,927500
7863105,1,1,1,1,0,0,0,123333.33333
7904359,1,1,1,1,0,0,1,268600
7892760,1,1,1,1,0,0,1,2622333.3333
7893656,1,1,1,1,1,0,1,550000
7880600,1,1,1,1,0,0,1,92500
7905068,1,1,1,1,0,0,0,500000
7821826,1,1,1,1,0,0,0,300000
7908367,1,1,1,1,0,0,1,1383333.3333
7840734,1,1,1,1,0,0,0,966666.66667
7792337,1,1,1,1,0,0,0,309000
7790494,1,1,1,1,1,0,1,941666.66667
7889594,1,1,1,1,0,0,1,1300000
7889450,1,1,1,1,0,0,1,478333.33333
7853818,1,1,1,1,0,0,1,395000
7850866,1,1,1,1,0,0,1,1291666.6667
7803470,1,1,1,1,0,0,1,410000
7842313,1,1,1,1,0,0,1,1091666.6667
7883858,1,1,1,1,0,0,1,1325000
7848931,1,1,1,1,0,0,1,1375000
7881887,1,1,1,1,0,0,0,760000
7828417,1,1,1,1,0,0,1,700000
7830367,1,1,1,1,0,0,1,1016666.6667
7850785,1,1,1,1,0,0,1,250000
7900629,1,1,1,1,0,0,1,600000
7807197,1,1,1,1,0,0,1,310000
7828423,1,1,1,1,0,0,0,2990000
7863229,1,1,1,1,0,0,1,1200000
7899891,1,1,1,1,0,0,1,2500000
7811822,1,1,1,1,0,0,1,2021666.6667
7887136,1,1,1,1,0,0,1,1780000
7811629,1,1,1,1,1,0,1,1300000
7809005,1,1,1,1,0,0,1,1000000
7878636,1,1,1,1,0,0,1,520000
7860882,1,1,1,1,0,0,1,1106666.6667
7880634,1,1,1,1,0,0,1,550000
7813530,1,1,1,1,0,0,1,600000
7805995,1,1,1,1,0,0,1,1575000
7862683,1,1,1,1,0,0,1,650000
7890718,1,1,1,1,0,0,0,1146500
7857493,1,1,1,1,0,0,1,772500
7861646,1,1,1,1,0,0,0,66666.666667
7850965,1,1,1,1,0,0,1,657500
7846856,1,1,1,1,0,0,0,400000
7812166,1,1,1,1,0,0,1,800000
7859725,1,1,1,1,0,0,1,750000
7892467,1,1,1,1,0,0,0,69166.666667
7823934,1,1,1,1,0,0,1,300000
7905160,1,1,1,1,1,0,1,1910000
7794600,1,1,1,1,0,0,0,1200000
7895839,1,1,1,1,0,0,1,1000000
7878787,1,1,1,1,0,0,1,370000
7866867,1,1,1,1,0,0,1,780000
7836736,1,1,1,1,0,0,1,300000
7837893,1,1,1,1,0,0,1,373333.33333
7889672,1,1,1,1,0,1,0,3100000
7860592,1,1,1,1,0,0,1,1325000
7867353,1,1,1,1,0,0,0,800000
7806648,1,1,1,1,0,0,1,1160000
7885917,1,1,1,1,1,0,1,300000
7824242,1,1,1,1,0,0,0,1500000
7895676,1,1,1,1,0,0,1,1150000
7894426,1,1,1,1,0,0,1,1702666.6667
7848078,1,1,1,1,0,0,1,737500
7834707,1,1,1,1,0,0,1,250000
7856431,1,1,1,1,0,0,0,3103666.6667
7852394,1,1,1,1,0,0,1,2400000
7829866,1,1,1,1,0,0,0,1800000
7895971,1,1,1,1,0,0,1,1315623
7850530,1,1,1,1,0,0,1,600000
7850389,1,1,1,1,0,0,0,2775000
7837107,1,1,1,1,0,0,1,900000
7884688,1,1,1,1,0,0,1,720000
7874896,1,1,1,1,0,0,0,900000
7839971,1,1,1,1,0,0,1,1400000
7852967,1,1,1,1,0,0,1,900000
7877742,1,1,1,1,0,0,1,1447500
7831389,1,1,1,1,0,0,1,1200000
7909427,1,1,1,1,1,0,0,886666.66667
7834026,1,1,1,1,0,0,1,200000
7834890,1,1,1,1,0,0,1,1465000
7871778,2,1,2,1,0,0,0,900000
7878417,1,1,1,1,0,0,1,1200000
7851098,1,1,1,1,0,0,1,348333.33333
7903307,1,1,1,1,0,0,1,2400000
7868731,1,1,1,1,0,0,1,1288333.3333
7900620,1,1,1,1,0,0,1,380000
7839228,1,1,1,1,0,0,1,825000
7886670,1,1,1,1,0,0,0,1243333.3333
7829436,1,1,1,1,0,0,1,1766666.6667
7803035,1,1,1,1,0,0,0,380000
7858552,1,1,1,1,0,0,1,2000000
7905323,1,1,1,1,0,0,0,1477166.6667
7808441,2,1,2,1,0,0,1,615833.33333
7865331,1,1,1,1,0,0,1,4575000
7807777,1,1,1,1,0,0,1,690000
7866145,1,1,1,1,0,0,1,2380000
7795005,1,1,1,1,0,0,1,845000
7806362,1,1,1,1,0,0,1,500000
7834525,1,1,1,1,0,0,0,438000
7831290,1,1,1,1,0,0,1,1140000
7791419,1,1,1,1,0,0,1,1450000
7835277,1,1,1,1,0,0,1,180000
7798073,1,1,1,1,0,0,1,287500
7864785,1,1,1,1,0,0,1,845000
7806751,1,1,1,1,0,0,1,920000
7846834,1,1,1,1,0,0,0,2188000
7873209,1,1,1,1,0,0,0,1000000
7886773,1,1,1,1,0,0,1,1675000
7859698,1,1,1,1,0,0,1,2000000
7896136,1,1,1,1,0,0,1,1308333.3333
7837476,1,1,1,1,0,0,0,350000
7823338,1,1,1,1,0,0,1,2618000
7899164,1,1,1,1,0,0,0,2034583.3333
7831860,1,1,1,1,0,0,1,166666.66667
7852805,1,1,1,1,1,0,1,1063333.3333
7834792,1,1,1,1,0,0,0,907500
7862177,1,1,1,1,0,0,0,950000
7888279,1,1,1,1,0,0,0,1529583.3333
7849391,1,1,1,1,0,0,1,1305000
7797143,1,1,1,1,0,0,1,945000
7816613,1,1,1,1,0,0,1,800000
7806598,1,1,1,1,0,0,1,1000000
7846794,1,1,1,1,0,0,0,1000000
7821300,1,1,1,1,0,0,1,570000
7887214,1,1,1,1,0,0,1,618333.33333
7852341,1,1,1,1,0,0,0,2016666.6667
7794067,1,1,1,1,0,0,1,1523333.3333
7806274,1,1,1,1,0,0,1,615000
7863961,1,1,1,1,0,0,1,790000
7873384,1,1,1,1,0,0,1,4600000
7906014,1,1,1,1,0,0,1,550000
7858007,1,1,1,1,1,0,1,4102000
7823876,1,1,1,1,0,0,1,300000
7828951,1,1,1,1,0,0,1,900000
7899301,1,1,1,1,0,0,1,150000
7896709,1,1,1,1,0,0,1,1596666.6667
7794006,1,1,1,1,0,0,1,320833.33333
7806709,1,1,1,1,0,0,0,550000
7792237,1,1,1,1,0,0,1,500000
7836391,1,1,1,1,0,0,1,1615000
7859681,1,1,1,1,0,0,0,1775000
7799054,1,1,1,1,0,0,1,1000000
7815708,1,1,1,1,0,0,1,1100000
7808692,1,1,1,1,0,0,0,906666.66667
7797579,1,1,1,1,0,0,1,785833.33333
7855933,1,1,1,1,0,0,1,600000
7857531,1,1,1,1,0,0,1,10563333.333
7862932,1,1,1,1,0,0,1,1446000
7884965,1,1,1,1,0,0,1,616666.66667
7829476,1,1,1,1,1,0,1,721666.66667
7907051,1,1,1,1,0,0,0,1095000
7858554,1,1,1,1,0,0,1,2150000
7837139,1,1,1,1,0,0,1,1180000
7869922,1,1,1,1,0,0,1,2402500
7834409,1,1,1,1,0,0,1,2003838.6667
7874589,1,1,1,1,0,0,1,1100000
7854270,1,1,1,1,0,0,1,1386666.6667
7878748,1,1,1,1,0,0,0,954166.66667
7858254,1,1,1,1,0,0,0,6250000
7853726,1,1,1,1,0,0,1,2200000
7886373,1,1,1,1,0,0,1,1429166.6667
7829474,1,1,1,1,0,0,1,400000
7862003,1,1,1,1,0,0,1,596666.66667
7828398,1,1,1,1,0,0,1,835000
7896949,1,1,1,1,0,0,0,6027490
7876597,1,1,1,1,0,0,0,1800000
7867369,1,1,1,1,0,0,1,800000
7846693,1,1,1,1,0,0,1,738333.33333
7824534,1,1,1,1,0,0,1,1338838.6667
7793871,1,1,1,1,0,0,1,1273333.3333
7864580,1,1,1,1,0,0,1,1010000
7833458,1,1,1,1,0,0,1,70000
7818217,1,1,1,1,0,0,0,390000
7818565,1,1,1,1,0,0,1,555000
7899026,1,1,1,1,0,0,1,320000
7891308,1,1,1,1,0,0,1,216666.66667
7875157,1,1,1,1,0,0,1,930000
7905495,1,1,1,1,1,0,1,1300000
7831229,1,1,1,1,0,0,0,329166.66667
7826732,1,1,1,1,0,0,1,212500
7836659,1,1,1,1,0,0,1,600000
7874531,1,1,1,1,0,0,1,1964000
7835203,1,1,1,1,0,0,1,164166.66667
7906587,1,1,1,1,0,0,1,1800000
7806687,1,1,1,1,0,0,0,700000
7845643,1,1,1,1,0,0,1,1050000
7875214,1,1,1,1,1,0,1,3240000
7823033,1,1,1,1,0,0,1,783333.33333
7818844,1,1,1,1,0,0,1,2851333.3333
7836068,1,1,1,1,0,0,1,2812500
7866504,1,1,1,1,0,0,0,1300000
7836251,1,1,1,1,0,0,1,1760000
7881625,1,1,1,1,0,0,1,120000
7897243,1,1,1,1,0,0,1,300000
7805691,1,1,1,1,0,0,0,700000
7865000,1,1,1,1,0,0,1,406666.66667
7858648,1,1,1,1,0,0,1,800000
7834926,1,1,1,1,0,0,0,1720366.6667
7796262,1,1,1,1,0,0,1,1100000
7836667,1,1,1,1,0,0,1,1500000
7794666,1,1,1,1,0,0,1,995000
7888963,1,1,1,1,0,0,1,1850000
7853209,1,1,1,1,0,0,1,1475000
7858611,1,1,1,1,0,0,1,1226666.6667
7852467,1,1,1,1,0,1,1,3700000
7816420,1,1,1,1,0,0,0,400000
7802170,1,1,1,1,0,0,0,520000
7805320,1,1,1,1,0,0,0,468750
7845917,1,1,1,1,0,0,1,500000
7830750,1,1,1,1,0,0,1,2300000
7854999,1,1,1,1,0,0,1,750000
7909665,1,1,1,1,0,0,1,610000
7843808,1,1,1,1,0,0,1,1196666.6667
7840536,1,1,1,1,0,0,1,480000
7881440,1,1,1,1,0,0,1,1250000
7907339,1,1,1,1,0,0,1,1850333.3333
7820819,1,1,1,1,0,0,1,1845505.3333
7845681,1,1,1,1,0,0,0,1717000
7822209,1,1,1,1,0,0,1,1056000
7874143,1,1,1,1,0,0,1,7060333.3333
7907746,1,1,1,1,0,0,1,1350000
7828767,1,1,1,1,0,0,1,241666.66667
7788558,1,1,1,1,0,0,0,2000000
7834476,1,1,1,1,0,0,1,350000
7789399,1,1,1,1,0,0,0,200000
7829208,1,1,1,1,0,1,1,300000
7868286,1,1,1,1,1,0,1,4141666.6667
7829504,1,1,1,1,0,0,1,4326666.6667
7853753,1,1,1,1,0,0,1,650000
7797731,4,1,4,1,0,0,1,949166.66667
7854237,1,1,1,1,0,0,1,265000
7813338,1,1,1,1,0,0,1,18700000
7880538,1,1,1,1,0,0,1,413333.33333
7857340,1,1,1,1,0,0,1,196666.66667
7867039,1,1,1,1,0,0,1,258000
7907907,1,1,1,1,0,0,1,3300666.6667
7793542,1,1,1,1,0,0,1,150000
7875022,1,1,1,1,0,0,1,910000
7855618,1,1,1,1,0,0,1,1767500
7870503,1,1,1,1,0,0,1,195833.33333
7789795,1,1,1,1,1,0,1,833333.33333
7796770,1,1,1,1,0,0,1,423333.33333
7824894,1,1,1,1,0,0,0,350000
7803300,1,1,1,1,0,0,1,3145000
7836971,1,1,1,1,0,0,1,1030000
7804840,1,1,1,1,0,0,1,370000
7875703,1,1,1,1,0,0,1,1250000
7891078,1,1,1,1,0,0,1,1840000
7839379,1,1,1,1,0,0,1,1510000
7837035,1,1,1,1,0,0,1,850000
7899475,1,1,1,1,0,0,1,583333.33333
7883790,1,1,1,1,0,0,1,1000000
7899442,1,1,1,1,0,0,1,2250000
7879846,1,1,1,1,0,0,1,2000000
7905707,1,1,1,1,0,0,0,810000
7860581,1,1,1,1,0,1,0,3638838.6667
7827948,1,1,1,1,0,0,0,750000
7794250,1,1,1,1,0,0,1,1710000
7897728,1,1,1,1,0,0,1,1150000
7896167,1,1,1,1,0,0,0,620000
7886541,1,1,1,1,0,0,0,1207500
7811978,1,1,1,1,0,0,0,897500
7874327,1,1,1,1,0,0,1,850000
7856363,1,1,1,1,0,0,1,1440000
7822509,1,1,1,1,0,0,1,119166.66667
7843209,1,1,1,1,0,0,1,650000
7859162,1,1,1,1,0,0,1,1783333.3333
7886533,1,1,1,1,0,0,1,1121000
7802842,1,1,1,1,0,0,0,1233333.3333
7852378,1,1,1,1,0,0,0,221666.66667
7862353,1,1,1,1,0,0,1,2433333.3333
7872429,1,1,1,1,0,0,1,1065833.3333
7837535,1,1,1,1,0,0,1,625000
7790362,1,1,1,1,0,0,1,1733333.3333
7874831,1,1,1,1,0,0,1,650000
7853741,1,1,1,1,0,0,1,1426500
7807923,1,1,1,1,0,0,1,432500
7894830,1,1,1,1,0,0,1,270833.33333
7841507,1,1,1,1,0,0,1,1100000
7813006,1,1,1,1,0,0,1,511333.33333
7856291,1,1,1,1,0,0,1,700000
7821190,1,1,1,1,0,0,1,1283333.3333
7865541,1,1,1,1,0,0,1,1750000
7851451,1,1,1,1,0,0,1,1000000
7795656,1,1,1,1,0,0,1,510000
7826000,1,1,1,1,0,0,0,2275000
7884571,1,1,1,1,0,0,1,800000
7840665,1,1,1,1,0,0,1,3100000
7891615,1,1,1,1,0,0,0,1301000
7861583,1,1,1,1,0,0,1,1700000
7903751,1,1,1,1,0,0,1,1550000
7837329,1,1,1,1,0,0,1,1600000
7797730,1,1,1,1,0,0,1,1250000
7795789,1,1,1,1,0,0,1,1100000
7907672,1,1,1,1,0,0,0,1308583.3333
7878209,1,1,1,1,0,0,1,1090000
7882187,1,1,1,1,0,0,0,730000
7877356,1,1,1,1,0,0,1,1150000
7839861,1,1,1,1,0,0,1,2438500
7799009,1,1,1,1,0,0,1,505000
7892143,1,1,1,1,0,0,1,1415000
7893972,1,1,1,1,0,0,1,400000
7842343,1,1,1,1,0,0,1,656666.66667
7876169,1,1,1,1,0,1,0,1513666.6667
7886401,1,1,1,1,0,0,1,600000
7817329,1,1,1,1,0,0,1,1175000
7837468,1,1,1,1,0,0,0,305833.33333
7853665,1,1,1,1,0,0,1,1281666.6667
7873967,1,1,1,1,0,0,0,2800000
7893361,1,1,1,1,0,0,0,989166.66667
7794195,1,1,1,1,0,0,0,508666.66667
7884664,1,1,1,1,0,0,1,500000
7907737,1,1,1,1,0,0,1,550000
7856589,1,1,1,1,0,0,0,1270833.3333
7836785,1,1,1,1,0,0,1,1100000
7865173,1,1,1,1,0,0,0,800000
7812364,1,1,1,1,0,0,1,600000
7802288,1,1,1,1,0,0,1,1375000
7813205,1,1,1,1,1,0,1,1175000
7852383,1,1,1,1,0,0,1,165000
7881271,1,1,1,1,1,0,1,1531666.6667
7856805,1,1,1,1,0,0,1,3900000
7855923,1,1,1,1,0,0,0,680000
7814063,1,1,1,1,0,0,1,959666.66667
7905837,1,1,1,1,0,0,1,1798833.3333
7848056,1,1,1,1,0,0,0,400000
7850016,1,1,1,1,0,0,1,1455000
7825537,1,1,1,1,0,0,1,850000
7869843,1,1,1,1,0,0,1,670833.33333
7849366,1,1,1,1,0,0,1,371666.66667
7824469,1,1,1,1,0,0,0,400000
7881453,1,1,1,1,0,0,1,1200000
7835684,1,1,1,1,0,0,1,850000
7815827,1,1,1,1,0,0,1,256666.66667
7860036,1,1,1,1,0,0,0,840000
7858647,1,1,1,1,0,0,0,266666.66667
7909793,1,1,1,1,0,0,1,120833.33333
7875107,1,1,1,1,0,0,1,5410000
7859840,1,1,1,1,0,0,1,1400000
7885160,1,1,1,1,0,0,0,2017172
7842273,1,1,1,1,0,0,1,500000
7895996,1,1,1,1,0,0,1,2494833.3333
7883745,1,1,1,1,0,0,1,308333.33333
7791169,1,1,1,1,0,0,1,1141666.6667
7792129,1,1,1,1,0,0,1,125000
7819812,1,1,1,1,0,0,1,300000
7869278,1,1,1,1,0,0,1,540000
7830547,1,1,1,1,0,0,1,1330000
7873935,1,1,1,1,0,0,1,701666.66667
7804047,1,1,1,1,0,0,0,1100000
7838933,1,1,1,1,0,0,1,1010833.3333
7831119,1,1,1,1,0,0,0,1045000
7830404,1,1,1,1,0,0,1,26965000
7893552,1,1,1,1,0,0,1,1480833.3333
7841919,1,1,1,1,0,0,1,450000
7896166,1,1,1,1,0,0,1,200000
7858369,1,1,1,1,0,0,1,293333.33333
7846770,1,1,1,1,0,0,1,116666.66667
7837954,1,1,1,1,0,0,1,1600000
7887815,1,1,1,1,0,0,1,971666.66667
7848186,1,1,1,1,0,0,1,2383333.3333
7856107,1,1,1,1,0,0,0,450000
7908776,1,1,1,1,0,0,1,1200000
7882693,1,1,1,1,0,0,1,1260000
7850441,1,1,1,1,0,0,1,1050000
7833462,1,1,1,1,0,0,1,700000
7896361,1,1,1,1,0,0,1,600000
7905813,1,1,1,1,0,0,1,1220000
7818871,1,1,1,1,0,0,0,1920000
7872224,1,1,1,1,0,0,1,1150000
7811719,1,1,1,1,0,0,1,1074166.6667
7819744,1,1,1,1,0,0,1,930000
7882857,1,1,1,1,0,0,0,638333.33333
7901154,1,1,1,1,0,0,0,1685000
7896262,1,1,1,1,0,0,1,1000000
7834084,1,1,1,1,0,0,1,1000000
7827853,1,1,1,1,0,0,1,903333.33333
7837082,1,1,1,1,0,0,1,1300000
7790346,1,1,1,1,0,0,1,508333.33333
7868337,1,1,1,1,0,0,1,1625000
7907473,1,1,1,1,0,0,1,1950000
7794315,1,1,1,1,0,0,1,600000
7881558,1,1,1,1,0,0,1,1203333.3333
7907886,1,1,1,1,0,0,1,1145000
7832701,1,1,1,1,0,0,0,491250
7873659,1,1,1,1,0,0,1,1051833.3333
7890422,1,1,1,1,0,0,1,280000
7860458,1,1,1,1,0,0,1,501666.66667
7828697,1,1,1,1,0,0,1,2725000
7869613,1,1,1,1,0,0,1,500000
7789411,1,1,1,1,0,0,1,167916.66667
7828955,1,1,1,1,0,0,1,2207000
7792072,1,1,1,1,0,0,0,393333.33333
7876260,1,1,1,1,0,0,1,1400000
7804851,1,1,1,1,0,0,0,755833.33333
7817926,1,1,1,1,0,0,0,3727172
7884233,1,1,1,1,0,0,1,1337083.3333
7895644,1,1,1,1,0,0,1,975000
7865617,1,1,1,1,0,0,0,2580000
7848694,1,1,1,1,0,0,1,1509000
7794354,1,1,1,1,0,0,1,1500000
7789008,1,1,1,1,0,0,0,2117166.6667
7866494,1,1,1,1,0,0,0,1185000
7805301,1,1,1,1,0,0,1,1217500
7815560,1,1,1,1,0,0,1,106666.66667
7904464,1,1,1,1,1,0,0,221666.66667
7880373,1,1,1,1,0,0,1,523000
7900319,1,1,1,1,0,0,1,1050000
7827610,1,1,1,1,0,0,1,2644833.3333
7850504,1,1,1,1,0,0,1,2170000
7857118,1,1,1,1,0,0,1,150000
7820726,1,1,1,1,1,0,1,250000
7903752,1,1,1,1,0,0,0,1000000
7815129,1,1,1,1,0,0,1,710000
7852845,1,1,1,1,0,0,1,225000
7789455,1,1,1,1,0,0,1,390000
7817793,1,1,1,1,0,0,1,950000
7853181,1,1,1,1,0,0,1,1600000
7888645,1,1,1,1,0,0,1,875000
7816221,1,1,1,1,0,0,0,1300000
7813602,1,1,1,1,0,0,0,1340000
7878948,1,1,1,1,0,0,0,1400000
7844027,1,1,1,1,0,0,1,4236666.6667
7848471,1,1,1,1,0,0,1,206666.66667
7789716,1,1,1,1,0,0,1,1100000
7833550,1,1,1,1,0,0,1,580000
7894848,1,1,1,1,0,0,1,150000
7835186,1,1,1,1,0,0,1,1475000
7853607,1,1,1,1,0,0,1,487500
7809254,1,1,1,1,0,0,1,150000
7857269,1,1,1,1,0,0,1,1433333.3333
7788164,1,1,1,1,0,0,0,595000
7855528,1,1,1,1,0,0,0,289166.66667
7886825,1,1,1,1,0,0,0,527500
7846872,1,1,1,1,0,0,0,210000
7889572,1,1,1,1,0,0,1,2864466.6667
7792166,1,1,1,1,0,0,1,1150000
7856821,1,1,1,1,0,0,1,500000
7807478,1,1,1,1,0,0,1,815000
7866617,1,1,1,1,0,0,1,586666.66667
7793199,1,1,1,1,0,0,1,3334066.6667
7788165,1,1,1,1,0,0,0,1320000
7881313,1,1,1,1,0,1,0,2892200
7794883,1,1,1,1,0,0,0,405000
7880084,1,1,1,1,0,0,1,1150000
7842466,1,1,1,1,0,0,1,730000
7887523,1,1,1,1,0,0,1,1000000
7821666,1,1,1,1,1,0,1,608000
7901383,1,1,1,1,0,0,1,350000
7820948,1,1,1,1,0,0,1,2641666.6667
7839841,1,1,1,1,0,0,1,950000
7884533,1,1,1,1,0,0,1,238333.33333
7811909,1,1,1,1,0,0,1,1321666.6667
7898267,2,1,2,1,0,0,1,455000
7888981,1,1,1,1,0,0,1,450000
7821753,1,1,1,1,0,0,1,855000
7805504,1,1,1,1,0,0,1,602500
7802891,1,1,1,1,0,0,1,255000
7793458,1,1,1,1,0,0,1,1000000
7793697,1,1,1,1,0,0,1,1210000
7851921,1,1,1,1,0,0,1,1200000
7878962,1,1,1,1,0,0,1,1216666.6667
7877853,1,1,1,1,0,0,1,537500
7820150,1,1,1,1,0,0,1,4816666.6667
7841017,1,1,1,1,0,0,1,900000
7905795,1,1,1,1,0,0,0,460833.33333
7837684,1,1,1,1,0,0,1,700000
7865570,1,1,1,1,0,0,1,200000
7858029,1,1,1,1,0,0,1,823333.33333
7816783,1,1,1,1,0,0,1,1182500
7823664,1,1,1,1,0,0,0,575000
7857276,1,1,1,1,0,0,1,798333.33333
7830352,1,1,1,1,0,0,1,1433333.3333
7792249,1,1,1,1,0,0,1,1270000
7843129,1,1,1,1,0,0,1,2000000
7884987,1,1,1,1,0,0,0,790000
7803087,1,1,1,1,0,0,1,10056666.667
7856300,1,1,1,1,0,1,1,2341666.6667
7880542,1,1,1,1,0,0,1,102500
7840902,1,1,1,1,0,0,0,650000
7835914,1,1,1,1,0,0,1,997500
7890847,1,1,1,1,0,0,1,646666.66667
7806319,1,1,1,1,0,0,0,433000
7791142,1,1,1,1,0,0,1,1050000
7824230,1,1,1,1,0,0,1,2920000
7796482,1,1,1,1,0,0,1,990000
7842500,1,1,1,1,0,0,0,445000
7887127,1,1,1,1,0,0,1,9490000
7792306,1,1,1,1,0,0,1,334166.66667
7859421,1,1,1,1,0,0,1,543333.33333
7852678,1,1,1,1,1,0,1,1310000
7880082,1,1,1,1,0,0,1,692500
7831889,1,1,1,1,0,0,0,716666.66667
7852098,1,1,1,1,0,0,1,1000000
7855189,1,1,1,1,0,0,1,1600000
7907221,1,1,1,1,1,0,1,1657500
7845512,1,1,1,1,0,0,1,1451000
