"","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN.x","ING","REC","CAR","SEC","I_HOGAR"
"35975","7840105","1","1","1",1,0,0,1,1300000
"35976","7840107","1","1","1",1,0,0,1,8e+05
"35977","7840108","1","1","1",2,0,0,1,1800000
"35978","7840109","1","1","1",2,0,0,1,2478333.3333
"35979","7840111","1","1","1",2,0,0,1,7193333.3333
"35980","7840112","1","1","1",2,0,0,1,323333.33333
"35981","7840113","1","1","1",1,0,0,1,1158333.3333
"35982","7840114","1","1","1",3,0,0,1,2300000
"35983","7840115","1","1","1",1,0,0,1,376666.66667
"35984","7840116","1","1","1",1,0,0,1,6e+05
"35985","7840117","1","1","1",2,0,0,1,1790000
"35986","7840118","1","1","1",2,0,0,1,1665000
"35987","7840119","1","1","1",1,0,0,1,1326666.6667
"35988","7840120","1","1","1",2,0,0,1,1e+05
"35989","7840121","1","1","1",1,1,0,1,353333.33333
"35990","7840122","1","1","1",2,0,0,1,350000
"35991","7840123","1","1","1",3,0,0,1,2650000
"35992","7840124","1","1","1",1,0,0,1,375000
"35993","7840125","1","1","1",1,0,0,1,728333.33333
"35994","7840126","1","1","1",1,0,0,1,714166.66667
"35995","7840127","1","1","1",2,0,1,1,3600000
"35996","7840128","1","1","1",2,0,0,1,1030000
"35997","7840129","1","1","1",1,0,0,1,543333.33333
"35998","7840130","1","1","1",2,0,0,1,791666.66667
"35999","7840131","1","1","1",1,0,0,1,2681666.6667
"36000","7840132","1","1","1",1,1,0,1,4200333.3333
"36001","7840134","1","1","1",2,0,0,1,509166.66667
"36002","7840135","1","1","1",1,0,0,0,1900000
"36003","7840137","1","1","1",1,1,0,1,340000
"36004","7840138","1","1","1",1,0,0,0,1750000
"36005","7840139","1","1","1",1,0,0,1,5e+05
"36006","7840140","1","1","1",2,0,0,1,765000
"36007","7840141","1","1","1",1,0,0,1,675000
"36008","7840142","1","1","1",1,1,0,1,4e+05
"36009","7840143","1","1","1",1,0,0,1,1290000
"36010","7840145","1","1","1",1,0,0,1,2925000
"36011","7840147","1","1","1",1,1,0,1,2300000
"36012","7840148","1","1","1",2,1,0,1,2025000
"36013","7840149","1","1","1",2,0,0,1,1275000
"36014","7840150","1","1","1",1,0,0,1,2510000
"36015","7840151","1","1","1",2,0,0,1,1670000
"36016","7840152","1","1","1",1,0,0,1,1600000
"36017","7840153","1","1","1",1,0,0,1,401666.66667
"36018","7840154","1","1","1",1,0,0,0,1100000
"36019","7840155","1","1","1",1,0,0,1,612500
"36020","7840156","1","1","1",2,0,0,1,1100000
"36021","7840158","1","1","1",2,0,0,1,2500000
"36022","7840159","1","1","1",1,0,1,1,7e+05
"36023","7840160","1","1","1",2,0,1,1,18778833.333
"36024","7840161","1","1","1",2,0,0,1,205000
"36025","7840162","1","1","1",2,0,0,1,443333.33333
"36026","7840163","1","1","1",2,0,0,1,3350000
"36027","7840164","1","1","1",1,0,0,1,184166.66667
"36028","7840165","1","1","1",1,0,0,1,1350000
"36029","7840166","1","1","1",2,0,0,1,2e+06
"36030","7840167","1","1","1",1,0,0,1,311250
"36031","7840168","1","1","1",1,0,0,0,1400000
"36032","7840169","1","1","1",1,0,0,1,380000
"36033","7840171","1","1","1",2,0,0,1,1383333.3333
"36034","7840173","1","1","1",1,1,0,1,633333.33333
"36035","7840174","1","1","1",2,1,0,1,1850000
"36036","7840175","1","1","1",2,0,0,1,1050000
"36037","7840176","1","1","1",1,0,0,1,90000
"36038","7840177","1","1","1",1,0,0,1,1419166.6667
"36039","7840178","1","1","1",2,0,0,1,1300000
"36040","7840179","1","1","1",1,0,0,1,1220000
"36041","7840180","1","1","1",2,0,1,1,4575000
"36042","7840181","1","1","1",1,0,0,1,1080000
"36043","7840182","1","1","1",1,0,0,1,230000
"36044","7840183","1","1","1",2,0,0,1,2e+06
"36045","7840184","1","1","1",1,0,0,1,1328750
"36046","7840186","1","1","1",2,0,0,1,968333.33333
"36047","7840187","1","1","1",2,0,0,0,1200000
"36048","7840188","1","1","1",2,0,0,1,3206666.6667
"36049","7840189","1","1","1",2,0,0,0,21300000
"36050","7840190","1","1","1",2,0,0,1,1266666.6667
"36051","7840192","1","1","1",2,0,0,1,695833.33333
"36052","7840193","1","1","1",2,0,0,1,6e+05
"36053","7840194","1","1","1",1,0,0,1,450000
"36054","7840195","1","1","1",1,0,0,1,1640000
"36055","7840196","1","1","1",1,0,0,1,1e+06
"36056","7840197","1","1","1",1,0,0,1,1800000
"36057","7840198","1","1","1",1,0,0,1,1026666.6667
"36058","7840199","1","1","1",2,0,0,1,1800000
"36059","7840200","1","1","1",2,0,0,1,762500
"36060","7840201","1","1","1",1,0,0,1,1454333.3333
"36061","7840202","1","1","1",1,0,0,1,920000
"36062","7840203","1","1","1",2,0,0,1,2475000
"36063","7840204","1","1","1",2,0,0,0,3366666.6667
"36064","7840205","1","1","1",1,0,0,1,1491666.6667
"36065","7840207","1","1","1",2,0,0,1,2156666.6667
"36066","7840208","1","1","1",2,0,0,1,3498333.3333
"36067","7840209","1","1","1",2,0,0,1,2452500
"36068","7840210","1","1","1",2,0,0,1,725000
"36069","7840211","1","1","1",2,0,0,1,3710000
"36070","7840212","1","1","1",1,0,0,1,1929166.6667
"36071","7840213","1","1","1",1,0,0,1,4e+05
"36072","7840214","1","1","1",2,1,0,1,1835000
"36073","7840215","1","1","1",1,0,0,1,930000
"36074","7840216","1","1","1",1,0,0,1,2120833.3333
"36075","7840217","1","1","1",1,0,0,1,1034166.6667
"36076","7840218","1","1","1",1,0,0,1,3910000
"36077","7840219","1","1","1",2,0,0,1,1155000
"36078","7840220","1","1","1",1,0,0,1,3549500
"36079","7840221","1","1","1",2,0,0,1,1940000
"36080","7840222","1","1","1",1,0,0,1,1030000
"36081","7840223","1","1","1",2,1,0,1,2100000
"36082","7840224","1","1","1",2,0,0,1,5e+05
"36083","7840225","1","1","1",2,0,0,1,1728333.3333
"36084","7840226","1","1","1",1,0,0,1,4139500
"36085","7840227","1","1","1",2,0,0,1,3219166.6667
"36086","7840228","1","1","1",2,0,0,1,1420000
"36087","7840229","1","1","1",3,0,1,1,3.8e+07
"36088","7840230","1","1","1",3,0,0,1,3040000
"36089","7840231","1","1","1",2,1,0,1,2090333.3333
"36090","7840232","1","1","1",2,0,0,1,8e+05
"36091","7840233","1","1","1",1,0,0,1,1045500
"36092","7840234","1","1","1",1,0,0,1,7e+05
"36093","7840235","1","1","1",1,0,0,1,930000
"36094","7840236","1","1","1",3,0,1,1,1.7e+07
"36095","7840237","1","1","1",1,0,0,1,4040000
"36096","7840238","1","1","1",1,0,0,1,3442000
"36097","7840239","1","1","1",3,0,1,1,2.6e+07
"36098","7840240","1","1","1",1,0,0,1,1050000
"36099","7840241","1","1","1",2,0,0,1,1291666.6667
"36100","7840242","1","1","1",3,0,0,1,3200000
"36101","7840243","1","1","1",2,0,0,1,9e+05
"36102","7840244","1","1","1",1,0,0,1,1290000
"36103","7840245","1","1","1",1,0,0,1,616666.66667
"36104","7840246","1","1","1",1,0,0,1,198333.33333
"36105","7840247","1","1","1",1,0,0,1,1433333.3333
"36106","7840248","1","1","1",2,0,1,1,166666.66667
"36107","7840250","1","1","1",2,1,0,1,1233333.3333
"36108","7840251","1","1","1",2,0,0,1,2433333.3333
"36109","7840252","1","1","1",1,1,0,1,1370000
"36110","7840253","1","1","1",1,0,0,1,2160833.3333
"36111","7840254","1","1","1",1,0,0,1,418333.33333
"36112","7840255","1","1","1",1,0,0,1,2160833.3333
"36113","7840256","1","1","1",1,0,0,1,1240000
"36114","7840257","1","1","1",2,1,0,1,1193333.3333
"36115","7840258","1","1","1",1,0,0,1,348333.33333
"36116","7840259","1","1","1",2,0,0,1,1082500
"36117","7840260","1","1","1",1,0,0,1,735000
"36118","7840261","1","1","1",2,0,0,1,539000
"36119","7840262","1","1","1",1,1,0,1,1050000
"36120","7840263","1","1","1",2,1,0,1,11508333.333
"36121","7840264","1","1","1",2,0,0,1,1124166.6667
"36122","7840265","1","1","1",2,1,0,1,2460000
"36123","7840266","1","1","1",2,0,0,1,1700000
"36124","7840268","1","1","1",1,0,0,1,572500
"36125","7840269","1","1","1",2,0,1,1,1900000
"36126","7840270","1","1","1",2,0,0,1,3565833.3333
"36127","7840271","1","1","1",1,0,0,1,813333.33333
"36128","7840272","1","1","1",1,0,0,1,13706666.667
"36129","7840274","1","1","1",1,0,0,1,795000
"36130","7840275","1","1","1",1,0,0,1,578333.33333
"36131","7840276","1","1","1",2,0,0,1,375833.33333
"36132","7840277","1","1","1",1,0,0,1,360000
"36133","7840278","1","1","1",1,0,0,1,360000
"36134","7840279","1","1","1",1,0,0,1,852000
"36135","7840280","1","1","1",1,0,0,1,990000
"36136","7840281","1","1","1",2,0,0,1,1420000
"36137","7840283","1","1","1",1,0,0,1,2e+05
"36138","7840284","1","1","1",3,0,1,1,7200000
"36139","7840285","1","1","1",3,0,0,1,19145833.333
"36140","7840286","1","1","1",3,1,1,0,7850000
"36141","7840287","1","1","1",2,0,0,1,2467000
"36142","7840288","1","1","1",2,0,0,1,2400000
"36143","7840289","1","1","1",1,0,0,1,4e+05
"36144","7840290","1","1","1",1,0,0,1,4090000
"36145","7840291","1","1","1",2,0,0,1,3500000
"36146","7840292","1","1","1",2,1,0,1,940000
"36147","7840293","1","1","1",1,0,0,1,6e+05
"36148","7840294","1","1","1",2,0,0,1,206666.66667
"36149","7840295","1","1","1",1,0,0,1,6550000
"36150","7840296","1","1","1",2,0,0,0,2916666.6667
"36151","7840298","1","1","1",1,0,0,1,998000
"36152","7840302","1","1","1",1,0,0,1,3550000
"36153","7840303","1","1","1",2,0,0,1,3065000
"36154","7840304","1","1","1",2,0,0,1,1220000
"36155","7840306","1","1","1",2,0,0,0,760000
"36156","7840307","1","1","1",3,0,0,0,1623333.3333
"36157","7840308","1","1","1",2,0,0,1,2e+06
"36158","7840310","1","1","1",2,0,1,1,1928333.3333
"36159","7840311","1","1","1",2,0,0,1,1807500
"36160","7840312","1","1","1",3,0,0,1,1700000
"36161","7840313","1","1","1",2,0,1,1,1683333.3333
"36162","7840314","1","1","1",2,0,0,1,733333.33333
"36163","7840315","1","1","1",1,0,0,0,795000
"36164","7840316","1","1","1",1,0,0,1,639833.33333
"36165","7840318","1","1","1",2,0,0,1,1500000
"36166","7840320","1","1","1",1,0,0,1,1e+06
"36167","7840322","1","1","1",1,0,0,1,3320833.3333
"36168","7840323","1","1","1",1,1,0,1,2366666.6667
"36169","7840324","1","1","1",1,0,0,1,510000
"36170","7840325","1","1","1",1,0,0,1,940000
"36171","7840326","1","1","1",1,0,0,0,729166.66667
"36172","7840327","1","1","1",1,1,0,1,1363333.3333
"36173","7840328","1","1","1",2,0,1,0,3500000
"36174","7840329","1","1","1",2,0,0,1,367500
"36175","7840330","1","1","1",1,0,0,0,166666.66667
"36176","7840331","1","1","1",2,0,0,1,4957750
"36177","7840332","1","1","1",2,0,0,1,1192500
"36178","7840336","1","1","1",1,0,0,1,625000
"36179","7840338","1","1","1",2,0,0,1,6298666.6667
"36180","7840339","1","1","1",2,0,0,1,3e+05
"36181","7840340","1","1","1",2,0,0,1,990000
"36182","7840341","1","1","1",2,0,0,1,708333.33333
"36183","7840342","1","1","1",2,0,0,1,1760000
"36184","7840343","1","1","1",1,0,0,1,2120000
"36185","7840345","1","1","1",1,0,0,1,233333.33333
"36186","7840348","1","1","1",1,0,0,1,890000
"36187","7840349","1","1","1",2,0,0,1,3370000
"36188","7840350","1","1","1",3,1,1,1,12417000
"36189","7840351","1","1","1",2,0,0,1,1686666.6667
"36190","7840352","1","1","1",1,0,0,1,1100000
"36191","7840353","1","1","1",2,1,0,1,4787500
"36192","7840354","1","1","1",1,0,0,1,1250000
"36193","7840355","1","1","1",1,0,0,1,640000
"36194","7840356","1","1","1",1,0,0,1,7e+05
"36195","7840357","1","1","1",2,0,0,1,2366666.6667
"36196","7840359","1","1","1",1,0,0,1,175000
"36197","7840360","1","1","1",1,0,0,1,3180000
"36198","7840361","1","1","1",3,0,0,1,3e+06
"36199","7840362","1","1","1",1,0,0,1,326666.66667
"36200","7840363","1","1","1",1,0,0,1,65833.333333
"36201","7840364","1","1","1",1,0,0,1,1e+06
"36202","7840365","1","1","1",1,0,0,1,1475000
"36203","7840366","1","1","1",1,0,0,1,2185000
"36204","7840368","1","1","1",2,0,0,1,2989000
"36205","7840369","1","1","1",1,0,0,1,1e+06
"36206","7840372","1","1","1",1,0,0,0,583333.33333
"36207","7840373","1","1","1",1,0,0,1,325000
"36208","7840375","1","1","1",1,1,0,1,370000
"36209","7840377","1","1","1",1,0,0,1,450000
"36210","7840380","1","1","1",1,0,0,1,1770000
"36211","7840381","1","1","1",2,0,0,1,1133333.3333
"36212","7840383","1","1","1",1,0,0,1,971666.66667
"36213","7840384","1","1","1",1,0,0,1,633333.33333
"36214","7840385","1","1","1",2,0,0,1,1790000
"36215","7840386","1","1","1",3,0,0,1,5700000
"36216","7840387","1","1","1",2,0,0,1,169166.66667
"36217","7840389","1","1","1",1,0,0,1,1045000
"36218","7840390","1","1","1",2,0,0,0,2500000
"36219","7840391","1","1","1",1,0,0,0,380000
"36220","7840392","1","1","1",2,0,0,1,1600333.3333
"36221","7840393","1","1","1",1,0,0,0,1736666.6667
"36222","7840394","1","1","1",2,0,0,1,1080000
"36223","7840396","1","1","1",2,0,0,1,3900000
"36224","7840397","1","1","1",2,0,0,1,1521500
"36225","7840400","1","1","1",1,0,0,0,1303666.6667
"36226","7840401","1","1","1",1,0,0,1,6e+05
"36227","7840402","1","1","1",1,0,0,1,1520833.3333
"36228","7840403","1","1","1",1,0,0,1,1150000
"36229","7840404","1","1","1",1,0,0,1,180000
"36230","7840406","1","1","1",2,0,0,1,1796666.6667
"36231","7840407","1","1","1",2,0,0,1,2520000
"36232","7840408","1","1","1",2,0,1,1,2500000
"36233","7840410","1","1","1",1,0,0,0,8e+05
"36234","7840411","1","1","1",2,0,0,1,2800000
"36235","7840412","1","1","1",1,0,0,1,2240000
"36236","7840413","1","1","1",1,0,0,1,180000
"36237","7840416","1","1","1",1,0,0,1,1e+06
"36238","7840417","1","1","1",2,0,0,1,2066666.6667
"36239","7840418","1","1","1",2,0,0,1,495000
"36240","7840419","1","1","1",1,0,0,1,120000
"36241","7840420","1","1","1",1,0,0,1,370000
"36242","7840421","1","1","1",2,0,0,0,2100000
"36243","7840422","1","1","1",1,0,0,0,370000
"36244","7840423","1","1","1",1,0,0,1,2e+05
"36245","7840424","1","1","1",1,0,0,1,1600000
"36246","7840425","1","1","1",2,0,0,1,2086666.6667
"36247","7840426","1","1","1",2,0,0,1,1e+05
"36248","7840427","1","1","1",1,0,0,1,3e+05
"36249","7840428","1","1","1",2,0,0,1,2300000
"36250","7840429","1","1","1",1,0,0,1,2954000
"36251","7840430","1","1","1",2,0,0,1,150000
"36252","7840431","1","1","1",2,0,0,1,2200000
"36253","7840432","1","1","1",1,0,0,1,2029166.6667
"36254","7840433","1","1","1",2,0,0,1,1105000
"36255","7840435","1","1","1",1,0,0,1,702500
"36256","7840436","1","1","1",1,0,0,1,2266666.6667
"36257","7840437","1","1","1",1,0,0,1,2250000
"36258","7840438","1","1","1",1,0,0,1,3566166.6667
"36259","7840439","1","1","1",2,1,0,1,2656000
"36260","7840440","1","1","1",2,0,0,1,3200000
"36261","7840441","1","1","1",2,0,0,1,1150000
"36262","7840443","1","1","1",1,0,0,1,910000
"36263","7840445","1","1","1",1,0,0,1,1912500
"36264","7840446","1","1","1",1,0,0,1,725000
"36265","7840447","1","1","1",2,0,0,1,1225000
"36266","7840449","1","1","1",2,1,0,1,1456083.3333
"36267","7840450","1","1","1",2,0,0,1,1050000
"36268","7840451","1","1","1",1,0,0,1,80000
"36269","7840452","1","1","1",3,0,0,1,4400000
"36270","7840457","1","1","1",2,0,0,1,2800000
"36271","7840458","1","1","1",1,0,0,1,3970000
"36272","7840459","1","1","1",1,0,0,0,1350000
"36273","7840459","2","1","2",1,0,0,1,550000
"36274","7840460","1","1","1",2,0,1,1,3605000
"36275","7840461","1","1","1",2,0,0,1,1458333.3333
"36276","7840463","1","1","1",2,0,0,1,2100000
"36277","7840464","1","1","1",2,0,0,1,2800000
"36278","7840465","1","1","1",2,0,0,1,891666.66667
"36279","7840466","1","1","1",2,0,0,1,1500000
"36280","7840468","1","1","1",1,0,0,1,4e+05
"36281","7840469","1","1","1",1,0,0,1,1483333.3333
"36282","7840470","1","1","1",1,0,0,1,1645000
"36283","7840471","1","1","1",1,0,0,1,460000
"36284","7840472","1","1","1",2,0,0,1,2185000
"36285","7840473","1","1","1",3,0,1,1,3500000
"36286","7840474","1","1","1",1,0,0,1,1896666.6667
"36287","7840475","1","1","1",2,0,0,1,1350000
"36288","7840477","1","1","1",2,0,0,1,1192500
"36289","7840478","1","1","1",1,0,0,1,925000
"36290","7840479","1","1","1",2,0,0,1,1048333.3333
"36291","7840480","1","1","1",1,0,0,1,1070000
"36292","7840481","1","1","1",1,0,0,1,393333.33333
"36293","7840482","1","1","1",2,0,0,1,4e+05
"36294","7840484","1","1","1",1,0,0,0,546666.66667
"36295","7840485","1","1","1",2,0,0,1,1395000
"36296","7840486","1","1","1",2,0,0,1,920000
"36297","7840487","1","1","1",2,0,0,1,628000
"36298","7840488","1","1","1",1,0,0,1,238333.33333
"36299","7840489","1","1","1",1,0,0,1,360000
"36300","7840490","1","1","1",2,0,0,0,1090000
"36301","7840491","1","1","1",1,0,0,1,1145833.3333
"36302","7840492","1","1","1",2,0,0,1,1300000
"36303","7840493","1","1","1",1,0,0,1,10608333.333
"36304","7840494","1","1","1",2,0,0,1,1627083.3333
"36305","7840495","1","1","1",1,0,0,1,733333.33333
"36306","7840496","1","1","1",3,0,1,1,7041666.6667
"36307","7840497","1","1","1",2,0,0,1,20612500
"36308","7840498","1","1","1",2,0,0,1,1900000
"36309","7840499","1","1","1",2,0,0,1,6100000
"36310","7840500","1","1","1",1,0,0,1,521500
"36311","7840501","1","1","1",1,0,0,1,730000
"36312","7840504","1","1","1",2,0,0,1,462500
"36313","7840505","1","1","1",1,0,0,1,1380000
"36314","7840506","1","1","1",1,0,0,1,96666.666667
"36315","7840507","1","1","1",2,0,0,0,1750000
"36316","7840508","1","1","1",1,0,0,1,724166.66667
"36317","7840509","1","1","1",1,0,0,1,1180000
"36318","7840510","1","1","1",1,0,0,1,920000
"36319","7840511","1","1","1",1,0,0,1,650833.33333
"36320","7840512","1","1","1",1,0,0,0,768333.33333
"36321","7840514","1","1","1",2,0,0,1,9670833.3333
"36322","7840515","1","1","1",1,0,0,1,150916.66667
"36323","7840516","1","1","1",3,0,1,1,1.4e+07
"36324","7840517","1","1","1",1,0,0,1,210000
"36325","7840518","1","1","1",2,0,0,1,1323333.3333
"36326","7840519","1","1","1",1,0,0,1,150000
"36327","7840521","1","1","1",1,0,0,1,566666.66667
"36328","7840522","1","1","1",2,0,0,1,120000
"36329","7840523","1","1","1",2,0,0,1,660000
"36330","7840524","1","1","1",1,0,0,1,226666.66667
"36331","7840525","1","1","1",2,0,0,1,2440000
"36332","7840526","1","1","1",2,0,0,1,1625000
"36333","7840527","1","1","1",1,0,0,1,950000
"36334","7840528","1","1","1",3,0,0,1,3300000
"36335","7840529","1","1","1",2,0,0,0,750000
"36336","7840530","1","1","1",1,0,0,1,275000
"36337","7840531","1","1","1",1,0,0,1,3200000
"36338","7840533","1","1","1",1,0,0,1,1199000
"36339","7840534","1","1","1",1,0,0,1,245000
"36340","7840535","1","1","1",1,0,0,1,1483333.3333
"36341","7840536","1","1","1",1,0,0,1,480000
"36342","7840537","1","1","1",1,0,0,1,1663916.6667
"36343","7840538","1","1","1",2,0,0,1,880000
"36344","7840539","1","1","1",2,0,0,1,2025000
"36345","7840540","1","1","1",1,0,0,1,266666.66667
"36346","7840541","1","1","1",2,0,0,1,4e+05
"36347","7840542","1","1","1",1,0,0,1,475000
"36348","7840543","1","1","1",1,0,0,1,1e+05
"36349","7840544","1","1","1",1,0,0,1,2370000
"36350","7840545","1","1","1",1,0,0,0,805000
"36351","7840546","1","1","1",3,0,0,1,3859833.3333
"36352","7840547","1","1","1",1,0,0,1,532500
"36353","7840548","1","1","1",2,0,1,1,150000
"36354","7840549","1","1","1",1,0,0,1,350000
"36355","7840550","1","1","1",3,0,0,1,4500000
"36356","7840551","1","1","1",2,0,0,1,361166.66667
"36357","7840552","1","1","1",1,0,0,1,652333.33333
"36358","7840553","1","1","1",1,0,0,1,360000
"36359","7840555","1","1","1",1,0,0,1,3e+05
"36360","7840556","1","1","1",1,0,0,1,843750
"36361","7840557","1","1","1",1,0,0,1,950000
"36362","7840558","1","1","1",1,0,0,1,550000
"36363","7840559","1","1","1",2,0,0,1,1243333.3333
"36364","7840560","1","1","1",1,0,0,1,413333.33333
"36365","7840561","1","1","1",1,0,0,1,2e+05
"36366","7840562","1","1","1",1,0,0,1,1375000
"36367","7840563","1","1","1",1,0,0,1,250000
"36368","7840564","1","1","1",1,0,0,1,950000
"36369","7840565","1","1","1",1,0,0,1,1780000
"36370","7840567","1","1","1",1,0,0,1,250833.33333
"36371","7840568","1","1","1",1,0,0,1,1927200
"36372","7840569","1","1","1",2,0,1,0,11293333.333
"36373","7840570","1","1","1",1,0,0,1,883333.33333
"36374","7840572","1","1","1",1,0,0,1,1761666.6667
"36375","7840574","1","1","1",2,0,0,1,1250000
"36376","7840575","1","1","1",1,0,0,1,1158866.6667
